Am/PH sheath cells.c	Body wall muscle.c	Canal associated neurons.c	Cholinergic neurons.c	Ciliated sensory neurons.c	Coelomocytes.c	Distal tip cells.c	Dopaminergic neurons.c	Excretory cells.c	flp-1(+) interneurons.c	GABAergic neurons.c	Germline.c	Intestinal/rectal muscle.c	Non-seam hypodermis.c	Other interneurons.c	Oxygen sensory neurons.c	Pharyngeal epithelia.c	Pharyngeal gland.c	Pharyngeal muscle.c	Pharyngeal neurons.c	Rectum.c	Seam cells.c	Sex myoblasts.c	Socket cells.c	Somatic gonad precursors.c	Touch receptor neurons.c	Vulval precursors.c	Intestine.c	Gonad A.c2	Pharynx A.c2	Body wall muscle B.c2	Hypodermis D.c2	Sperm.c2	Neurons B.c2	Intestine A.c2	Gonad B.c2	Neurons C.c2	Germline.c2	Neurons D.c2	Body wall muscle A.c2	Hermaphroditic.c2	Hypodermis E.c2	Pharynx B.c2	Glia B.c2	Pharynx C.c2	Hypodermis F.c2	Intestine B.c2	Hypodermis G.c2	Major Sperm Proteins (MSPs).c2	Glia A.c2	Hypodermis A.c2	Hypodermis B.c2	Neurons A.c2	Spermatocytes.c2	Hypodermis C.c2	activated early epidermal progenitors.s	aqp+ parenchymal cells.s	cav-1+ neurons.s	ChAT neurons 1.s	ChAT neurons 2.s	early epidermal progenitors.s	epidermal neoblasts.s	epidermis.s	epidermis DVb.s	epidermis DVb neoblast.s	GABA neurons.s	glia.s	goblet cells.s	gut progenitors.s	late epidermal progenitors 1.s	late epidermal progenitors 2.s	ldlrr-1+ parenchymal cells.s	muscle body.s	muscle pharynx.s	muscle progenitors.s	neoblast 1.s	neoblast 10.s	neoblast 11.s	neoblast 12.s	neoblast 13.s	neoblast 3.s	neoblast 4.s	neoblast 5.s	neoblast 6.s	neoblast 7.s	neoblast 8.s	neoblast 9.s	neural progenitors.s	npp-18+ neurons.s	otf+ cells 1.s	otf+ cells 2.s	parenchymal progenitors.s	pgrn+ parenchymal cells.s	phagocytes.s	pharynx cell type.s	pharynx cell type progenitors.s	pigment.s	protonephridia.s	psap+ parenchymal cells.s	psd+ cells.s	secretory 1.s	secretory 2.s	secretory 3.s	secretory 4.s	spp-11+ neurons.s
GABAergic neurons.c	0.705971384962687	0.729374108013968	0.917210982892931	0.965794863511717	0.963946584525256	0.761724847271899	0.741045862810556	0.958909844280105	0.760761616450643	0.956615049754635	0.972460838807479	0.0431852887664895	0.88949090547202	0.733799672237359	0.956276595962206	0.964543185640081	0.884218844106611	0.80954177982614	0.873887776392413	0.958450983308611	0.527649622339127	0.316395198819641	0.449658434734063	0.906000171581175	0.314736431047996	0.94905506335178	0.347941673436057	0.578652937914977	0.0774457454404761	0.484028143837025	0.166948610827507	0.120739349168428	0.24852545631157	0.158001150084942	0.295429954858777	0.0807416448440119	0.48201095615013	0.18408011565042	0.282259147109816	0.367945413372397	0.515422842097665	0.146161417946078	0.13330461702513	0.349632323608415	0.247394487385449	0.344096747698607	0.246441624285848	0.424274113292222	0.224197811113383	0.170993273026846	0.161053102473574	0.321915590509005	0.210615839443892	0.172416501926303	0.476765919811857	0.291091722520427	0.748563319296451	0.963205666135792	0.978943836828121	0.967599604826257	0.27911201879871	0.29791569660277	0.721754050288295	0.383047555147402	0.179841986739145	0.966861304280749	0.820696531297759	0.719956953673954	0.147237742646704	0.340800211971696	0.4332630152417	0.234173572697986	0.769669806517171	0.737761868653642	0.302701805010621	0.0716089245442056	0.129582714461441	0.288323859651819	0.205847855902144	0.281275369591111	0.193302647582429	0.296414870302482	0.191363242618927	0.203804311844697	0.568608085177112	0.382846062905794	0.215787690929925	0.930109645390367	0.969202285624769	0.950643186091532	0.933557443114827	0.250147825994053	0.626147701676458	0.558162737110913	0.808198059778907	0.287231400234785	0.73956745094525	0.896952130164458	0.640197616884805	0.363614842708017	0.778390156654358	0.868449974734715	0.617257024226072	0.396859875652526	0.949365010270422
Germline.c	0.412673990402575	0.193695122656154	0.410733968944642	0.0474387978432173	0.0574978120796318	0.396380296564496	0.522662853980154	0.0192169266780682	0.325810281329437	0.0400561047648608	0.0431852887664895	0.9218528727211	0.142785493775303	0.183108680388212	0.0292559807944761	0.0528549644856311	0.236503255215916	0.422244666729479	0.318074368196042	0.0618919035568217	0.282829709370704	0.824453467419256	0.757528255321499	0.275172974613378	0.850477209645551	0.0995939465310802	0.847421138400383	0.619237568861772	0.885104954477428	0.389905694546707	0.652232293528293	0.844269175027184	0.241103026005432	0.757932548232422	0.142526555268863	0.816046173059292	0.142867220409795	0.676523888166856	0.226320000974529	0.0760928025248447	0.114979839937888	0.546734407955183	0.840442661655994	0.063321180385103	0.371761194329612	0.338901444323181	0.417589132249841	0.138358207747231	0.66202357241856	0.687863272749852	0.581770042669622	0.142306990899993	0.723042805834637	0.747837519162268	0.228060912978407	0.766927118388057	0.221281129788228	0.04296039165712	0.0166004819705808	0.0208555128917532	0.678489632011078	0.752351458162202	0.186536929295894	0.539401352489044	0.806963760020036	0.0387972015246627	0.0325382642472147	0.0802041874373256	0.776657136274687	0.56098119411323	0.303452388449246	0.55148958176245	0.0468996163534436	0.0751157388445515	0.594549612161963	0.951284532370922	0.846497078443348	0.796964491175999	0.780744436907905	0.804558179659543	0.890633509511636	0.799688871206277	0.861071902073702	0.854397907309091	0.774544970878036	0.813744866671482	0.837593291586834	0.493352765030516	0.0348576947934403	0.112968800348934	0.0804928518686758	0.702360792142392	0.110918866563443	0.123617489544931	0.102931833089512	0.713649744569387	0.131354040505858	0.0842151427770638	0.125728107170578	0.649547943529197	0.126043953942891	0.117847605814989	0.380132637344696	0.597127520314876	0.132865897947571
Intestinal/rectal muscle.c	0.597541381823993	0.773065787895843	0.674036705185076	0.89532811846016	0.86835799702912	0.587404961895922	0.579827617412413	0.896412063952998	0.610583373867218	0.873913357978833	0.88949090547202	0.142785493775303	0.673829168397934	0.529909153035	0.896336227478743	0.89174973959181	0.67697668103588	0.611608886158068	0.634861421581873	0.889775459168889	0.557568942973306	0.383694663055321	0.566203671236894	0.657017366058527	0.404953404166914	0.85012310334705	0.42285474269668	0.428153602940199	0.220672513960732	0.46521108536189	0.376689898992078	0.290356870151111	0.575501405193392	0.299320861103374	0.445058228572695	0.269306686846258	0.605313416510228	0.40609557594348	0.406122022870437	0.646597933535354	0.578503721314326	0.227586372591418	0.281281686289684	0.622603609397447	0.571952047201805	0.555382273564677	0.398258187423594	0.455642053630692	0.381423146592042	0.343740642952246	0.319251826170297	0.403592613270305	0.297959735014093	0.34569990711096	0.529366575709122	0.214320238976538	0.738310819894931	0.722693101767903	0.844620185984564	0.774670658619299	0.488834450077329	0.394212999343828	0.609438388574497	0.57249148227531	0.273764564925027	0.756392995883868	0.742149000593969	0.546056993518806	0.265597338401211	0.555290844786406	0.658995540269565	0.369530131273073	0.891212054536689	0.889673226776692	0.62954585726539	0.156393688853078	0.229847505483097	0.35629342510237	0.389680283506212	0.341015448679413	0.304158691344917	0.369823518967641	0.252029542728629	0.249131757104888	0.276638831929009	0.243961286987997	0.231533201077729	0.471783106001765	0.780674989337486	0.850636396448492	0.851440491533127	0.343348155458977	0.682275049292328	0.504809801644845	0.793448259398525	0.486967436293675	0.66748565121466	0.704827434455973	0.770890520445466	0.453223460863138	0.754077614086551	0.716027894222251	0.514881449695428	0.551611498002262	0.847231881298824
Non-seam hypodermis.c	0.880276160552381	0.620813058869368	0.606669986075039	0.706782599892295	0.836697147784677	0.648488158104688	0.459560208318647	0.745859676522138	0.923143479071738	0.752088691469293	0.733799672237359	0.183108680388212	0.529909153035	0.992096287550833	0.711706640334727	0.72653222368215	0.896718809458593	0.645025590121374	0.793534700850579	0.667026484736345	0.967762831970798	0.802540725141147	0.322394345634815	0.900809396683554	0.353475368959647	0.666011712007792	0.640590769191172	0.938824400400803	0.178117912161207	0.495662470496453	0.312547204436659	0.270016081353956	0.470510910944754	0.26940623992763	0.797567434239121	0.232880804998823	0.53379943364349	0.25320092586839	0.87662333347142	0.346832988373392	0.591160494210733	0.543416910043704	0.282383472455243	0.523060233227697	0.280808293477866	0.373149148818334	0.565068018448373	0.790333688992757	0.415416932550153	0.280422834600082	0.483411026721141	0.904486785779692	0.259154745411766	0.399886211814592	0.479773075466629	0.384650629054574	0.630105644028267	0.754403136443416	0.743176097928463	0.771039553567827	0.481377144723792	0.342742195925749	0.913197695802215	0.560793152345681	0.317612605068816	0.7149520664352	0.907436008153063	0.947845738690507	0.456332838283002	0.608869572248035	0.760904685131372	0.605731304174065	0.573227285371316	0.576577930091016	0.291947382959024	0.158219896865042	0.230983741637151	0.292243714489221	0.308903912102148	0.262949460129595	0.185374994100528	0.295174320557401	0.303983175914994	0.280298504336208	0.350661297356096	0.314708250107049	0.309434159181634	0.456229383178994	0.735162242809605	0.805875506027524	0.75160082972583	0.393915175733358	0.942252345694091	0.959973969713071	0.804479232769102	0.383375322156432	0.898936183054252	0.817222488181846	0.528142248435864	0.484573083654505	0.642143039789452	0.750405256312203	0.478953155668422	0.481725896189688	0.595746494839332
Other interneurons.c	0.741396498188586	0.804858401173487	0.874062313901351	0.953842142566659	0.956878315904085	0.731107652430375	0.757333871982296	0.948326159837954	0.778437434779419	0.945340121383102	0.956276595962206	0.0292559807944761	0.896336227478743	0.711706640334727	0.952131328459098	0.954591122691005	0.910316069599666	0.805419743653541	0.877745787983903	0.947937917743938	0.622479316777342	0.347970323792431	0.500114518020283	0.907759728518239	0.280784015176237	0.938968436844924	0.345876791968396	0.631245367596383	0.0533520716782693	0.366157657081429	0.158507417723924	0.114854752086761	0.300570210946496	0.119178498710767	0.202724383136472	0.0778034442323617	0.554443772036911	0.190536876402622	0.214531846238579	0.365143964798323	0.434962120779947	0.123305738134825	0.10293538889298	0.370569460622172	0.257437479390097	0.33573554910929	0.149053435996179	0.385649409185282	0.182779030533381	0.147890430144735	0.129781778037135	0.218348795792603	0.13750542850047	0.149430732946837	0.468891294672667	0.182506543951844	0.779536892841084	0.959577002551073	0.972152635298045	0.968541058372258	0.272762867778008	0.284678912768474	0.673174136941415	0.338288170240556	0.158419337737322	0.965091394221882	0.865495460671512	0.626559779227844	0.152114419180834	0.366384695977785	0.465569594752258	0.251243552050049	0.78515889095537	0.797582143013734	0.29299879064082	0.0374188156086595	0.0709753069388881	0.175302041136394	0.225720604533038	0.252915827186608	0.167915023543347	0.22900809954011	0.141130955118057	0.158548860370349	0.486463807264824	0.271660166095345	0.122187629901338	0.917354164228809	0.964726258224957	0.951238579527949	0.9559739322282	0.28243320262202	0.602777274192515	0.479927959703706	0.853745498477377	0.304732375568257	0.746178240909869	0.898179114595299	0.712285744925462	0.355821374825501	0.735044721211301	0.865598822565854	0.507661770307073	0.349746444638752	0.959665425809542
Oxygen sensory neurons.c	0.75380309557203	0.719317275817186	0.911208388801403	0.96334157611844	0.968809043533513	0.759201644450985	0.759302982144495	0.95779297169608	0.79520614138582	0.955664427055982	0.964543185640081	0.0528549644856311	0.89174973959181	0.72653222368215	0.954591122691005	0.97002688172043	0.889439700039637	0.809033254493614	0.868818856449173	0.957308467741935	0.682979684608495	0.359999751498583	0.418346774193548	0.911674508299273	0.319387801607574	0.949436998763685	0.403979813189057	0.599787479164624	0.0664959305990546	0.387574217344368	0.17374097735706	0.121893499924549	0.244893724532039	0.162846994153327	0.180212613125312	0.078355819591731	0.478461013075334	0.191122842388229	0.271574096531652	0.319815897173648	0.453144074905004	0.124454028215701	0.160013314536341	0.373116763683402	0.180739035300262	0.397264209486272	0.144025917909122	0.401363671851864	0.198026850638064	0.169075466436759	0.147504650659974	0.239402336570875	0.201266631319641	0.188425126681633	0.46849568044899	0.19470227226618	0.747815841893271	0.963463591081594	0.980572453746866	0.975069447811969	0.280754691390417	0.291936326672999	0.730803720435243	0.312000624993642	0.171265042927975	0.969758289172341	0.887068951866265	0.623985278454047	0.152893275649618	0.35373570435687	0.463010386819484	0.203873001528318	0.749027101808995	0.743643327894698	0.302938794912143	0.0877557514007998	0.103213078364288	0.291675865734494	0.25302858816392	0.361454897595877	0.224066009346411	0.198043222074995	0.167869783666155	0.246110243541136	0.469824999619957	0.454828248630554	0.153707756384728	0.929881744164913	0.966178673242271	0.945216635041113	0.949914467253177	0.231970663064987	0.566024985752345	0.434048574334084	0.909805888824522	0.374531614129768	0.610709031075886	0.89909058225095	0.60644073590652	0.357011978178368	0.799936748893106	0.87120834601339	0.459270706532765	0.393148547058343	0.952790799534827
Pharyngeal epithelia.c	0.882679947266547	0.603808107034179	0.793887186291022	0.895537917448707	0.924442546057263	0.717167318556223	0.676003796714127	0.903299594477822	0.901209690994979	0.882400813625778	0.884218844106611	0.236503255215916	0.67697668103588	0.896718809458593	0.910316069599666	0.889439700039637	0.961980328952806	0.877821231739023	0.910996016714434	0.894712110471673	0.898781227588015	0.719188261501819	0.426387312790002	0.904348609222665	0.538979689057726	0.867072675807009	0.6571711178139	0.886602242073646	0.130892784016995	0.411415567777502	0.161445533764301	0.164552505402458	0.423051550786645	0.122199546052757	0.35101246792277	0.172272215566954	0.585752689030446	0.169816593512876	0.238247148990751	0.259384758913301	0.524741636511313	0.115667873502253	0.14577327379114	0.357741246454429	0.172270007209343	0.33467693343746	0.372479570252147	0.326259049289696	0.326807145816757	0.219074062857057	0.202028257105845	0.274579708748247	0.185621609143642	0.333567905821684	0.509780529693639	0.387302604664557	0.849381207102774	0.885540567071607	0.897265331566917	0.908707460077922	0.504676748242145	0.343534035133149	0.952531593658273	0.789900329273924	0.286568449004399	0.896885930645558	0.837040548577181	0.872562061368968	0.246927360165635	0.693508463451852	0.784217542112971	0.35126053024456	0.671846635239196	0.684656707415385	0.348430314404805	0.145688697035359	0.298493375829958	0.252449733195015	0.114547546480909	0.240728967028661	0.20662205204919	0.288460888572644	0.184091975330507	0.290373719758365	0.404272985642042	0.371694006625632	0.228074365434202	0.608780222875018	0.898459379021414	0.878957198346093	0.856438035982187	0.255310274216325	0.699626653965998	0.70232667347691	0.959682229748869	0.420617466631176	0.708622100653726	0.921129692455849	0.791344142838283	0.470671012546763	0.682187317402879	0.864566351447518	0.647691145793535	0.429092334040532	0.817946321837406
Pharyngeal gland.c	0.816067302840234	0.535618980679629	0.686525043505538	0.783483847007197	0.842892287825806	0.777088624120445	0.539594250338653	0.856852096011684	0.788570536586771	0.845812576074054	0.80954177982614	0.422244666729479	0.611608886158068	0.645025590121374	0.805419743653541	0.809033254493614	0.877821231739023	0.862925091021768	0.751318536751324	0.815869824034994	0.832089291760452	0.688909163694365	0.43545971380932	0.836787465402435	0.572492128315939	0.76001576744766	0.598315146139824	0.729176284494148	0.268945420633566	0.481321644458311	0.153649716922602	0.297187651562989	0.535422992888589	0.197175780994868	0.314572856013543	0.336514403618924	0.646197919381403	0.179121199466246	0.170071428280205	0.162813118402242	0.457346116278379	0.133312612812533	0.176214647704551	0.273422240821668	0.16625848021393	0.309949159543793	0.414368221322611	0.27366984902949	0.299990990785104	0.219030740282576	0.184806833687243	0.140468504403204	0.228769479562358	0.387095124969398	0.40151245838538	0.520800501916902	0.554949682696246	0.854782898255972	0.87314054745304	0.897948320652723	0.665393721138957	0.532525957856324	0.844082506721986	0.789030054864072	0.344183192308701	0.903062895710426	0.700014799456414	0.397049612161765	0.28141471422467	0.713046834486916	0.807173567407382	0.31949461360897	0.533135805569195	0.499010784666236	0.298984010736277	0.278958582356141	0.358753094945504	0.31922410883202	0.137577830167459	0.281049173910313	0.157247459901449	0.353583788487891	0.33591308573937	0.332899633808379	0.502682593130526	0.383199943143368	0.304775243736864	0.675488138088577	0.900409105559478	0.851342062111029	0.809993747021693	0.374504687633297	0.43426336749426	0.52295275373785	0.717047615993355	0.456342187061404	0.45595905046163	0.701772402088723	0.569213228519303	0.415888494678043	0.864858729395066	0.858969681822102	0.773673862903898	0.72193165849157	0.846669801055733
Pharyngeal muscle.c	0.719247821690931	0.692887723103249	0.685909424560196	0.870684533581621	0.915269775250738	0.607391148147778	0.544652683471829	0.869010809061391	0.789078781085006	0.842793235366907	0.873887776392413	0.318074368196042	0.634861421581873	0.793534700850579	0.877745787983903	0.868818856449173	0.910996016714434	0.751318536751324	0.852842914775592	0.885693871699771	0.773388244382317	0.608894438437083	0.46206266368975	0.856051026735836	0.529006113197113	0.855127962682804	0.584892551880861	0.721521228313001	0.139434649499815	0.319583937152373	0.0982041441856355	0.179194208254873	0.345488290821758	0.0900904910821926	0.220826194338625	0.182184459688766	0.457399253729455	0.0992540210207819	0.19856309173084	0.30380793209735	0.444765397798581	0.10139709618221	0.141289826305552	0.332908813258562	0.214630900586886	0.299282919588662	0.30953732508748	0.292544740901064	0.224139348981384	0.134233447162742	0.107685470799891	0.1777955541483	0.117291348602711	0.288782778618255	0.413676483103864	0.372752059962512	0.78210584680801	0.852743666277208	0.886472911122188	0.858931045837629	0.431253375897307	0.33362117048896	0.867444243717251	0.6479928493424	0.289902664670284	0.871658409999803	0.763315377932026	0.813124470737115	0.263298594820421	0.591291614841565	0.69128959274656	0.311524616209927	0.751031420184014	0.759939614315729	0.42918847156998	0.153616402116741	0.291419657047021	0.256799358233195	0.175970995434755	0.284345863151125	0.182603296576138	0.200305107578725	0.137645972912614	0.258133531695714	0.49784484090262	0.200645938591233	0.203906474860627	0.570897358851512	0.872467307177168	0.875717256547829	0.827990690757805	0.257320321915584	0.672220740921073	0.601219658300903	0.88192482271329	0.388445285401195	0.723164977114267	0.875866355038622	0.65725413971552	0.497367806621941	0.665028064688371	0.833228134901379	0.680007837848124	0.449842266681239	0.884533541583193
Pharyngeal neurons.c	0.725943194843742	0.73134955654801	0.891019744941583	0.955887832952658	0.959320198741059	0.751551178326194	0.75403326966965	0.950014578888961	0.768851153461773	0.947232183423119	0.958450983308611	0.0618919035568217	0.889775459168889	0.667026484736345	0.947937917743938	0.957308467741935	0.894712110471673	0.815869824034994	0.885693871699771	0.953729838709677	0.609203558219899	0.32965168345551	0.441280241935484	0.882921046876329	0.311361737372596	0.941047924495307	0.385506371648292	0.532636441072654	0.0835199396104772	0.418470300487141	0.184949374291441	0.141289135199867	0.267765281114881	0.178187136103407	0.214747208881609	0.0687192028482594	0.400511931208153	0.207149931279812	0.244821479100978	0.345856413598349	0.460847431077694	0.147474027811464	0.140310706200986	0.350060888107365	0.257781295599313	0.364476940545226	0.197511261852456	0.343759633065189	0.259624481256428	0.183649311300972	0.161917229427697	0.231625881546298	0.220905423284179	0.187418434719308	0.484187171354282	0.368511297930615	0.646874395381152	0.958249327956989	0.968267527503263	0.959804616935977	0.257403400340035	0.334104478869854	0.598143729909316	0.390875569678844	0.216183793794115	0.956650770634994	0.793569162790226	0.536596862953946	0.163096588978866	0.355150013628156	0.397851339849647	0.14956521433896	0.762910052968472	0.761959140159481	0.383248441941154	0.12815623279093	0.114599625285109	0.278002345762296	0.29022923076142	0.391868098741605	0.254545888670586	0.339700861535025	0.229501728110599	0.293303233834711	0.561971312441093	0.359351224893488	0.174877531383281	0.930066778873254	0.966033339177186	0.934346339342188	0.944666931410883	0.233954477663007	0.525926934419588	0.442095732791374	0.768166980456125	0.408883360930537	0.636933967598018	0.848312524137651	0.566879868750906	0.438590093295383	0.780424770714737	0.871558632582674	0.618305881010347	0.469345000817695	0.945398326416548
Rectum.c	0.853169775421544	0.554503324795017	0.564920593575585	0.605962683141637	0.753433712399315	0.793320220552602	0.503679545074427	0.618286749112877	0.895701003425932	0.618470864108766	0.527649622339127	0.282829709370704	0.557568942973306	0.967762831970798	0.622479316777342	0.682979684608495	0.898781227588015	0.832089291760452	0.773388244382317	0.609203558219899	0.945392206054524	0.819628979399607	0.346312033312831	0.89051800630267	0.433843564761742	0.620936973937273	0.666845382890751	0.885768258814666	0.234606367684972	0.581030527200245	0.233682092072163	0.312654588528965	0.586081029030225	0.24223770123537	0.804418447929774	0.34877890531375	0.680423147683559	0.220071440518003	0.836809032113651	0.27732971216692	0.628372801044256	0.452684898397524	0.322863512267875	0.615620492525845	0.277266627487644	0.29922987006015	0.605671029541469	0.588498946781102	0.434101562473597	0.295619457333781	0.469161826881863	0.868348249707751	0.278829532787393	0.461622391684056	0.521259071497753	0.528389378548189	0.784048268585633	0.652212793004485	0.650626270704692	0.745832520958355	0.588108301777419	0.458120517868519	0.90230880510951	0.744743641534396	0.33660616630137	0.66974216347474	0.901101940360221	0.943041013042504	0.454108197300979	0.712882539894639	0.842187739865716	0.757559432584056	0.499848395390927	0.554240595549261	0.31468708486735	0.183175615957908	0.28618753864536	0.362334035728345	0.210294576816781	0.296221723801587	0.266956538631196	0.383161809171256	0.315331776296402	0.311563084395255	0.131986260740742	0.328187256025018	0.33060100718665	0.404696165930459	0.786930651419856	0.744876705962964	0.685387928139904	0.477876709066887	0.959605052336221	0.960476431949733	0.855834069210732	0.457801974210116	0.853780985600654	0.79427585000558	0.723128986536371	0.419083440920515	0.751138254129809	0.76808633676989	0.467009651705498	0.61545185557563	0.488226740497175
Seam cells.c	0.736006443059985	0.396211717431394	0.579005678307208	0.319537855583166	0.449295271876256	0.547868751608083	0.438939016980066	0.36775151892908	0.774819123363534	0.314540113693682	0.316395198819641	0.824453467419256	0.383694663055321	0.802540725141147	0.347970323792431	0.359999751498583	0.719188261501819	0.688909163694365	0.608894438437083	0.32965168345551	0.819628979399607	0.738340273275819	0.489639804987214	0.815625187513144	0.604887982361966	0.373642782047393	0.656278127466433	0.589589308823007	0.34753433393184	0.312415382230073	0.373612998938025	0.387771351918675	0.387498035057375	0.365561509924793	0.302533052363903	0.343387568482821	0.286751735837395	0.298880173836326	0.310973838344677	0.0759129459196504	0.223509930826168	0.194545235983041	0.343955577556568	0.149377767337608	0.0699722296068149	0.13877713059516	0.301295289316062	0.618217924771514	0.214725845727502	0.388238977463911	0.429849318045146	0.344793234427623	0.365414420279921	0.302773599438291	0.341841792984647	0.803273101046378	0.548628877816752	0.381746335919491	0.245009128386846	0.379307326418751	0.615986924346573	0.581871107269117	0.739564922931944	0.717844751675326	0.621001546484594	0.428984767590495	0.222389442423854	0.277175073319853	0.564945723867947	0.663017237422788	0.698678703401919	0.44338430075463	0.200212878392341	0.205803567002858	0.280072431285505	0.647266580195503	0.641578895787275	0.519684994934526	0.475476510500243	0.506575095550711	0.390812660013288	0.458037008015476	0.530844679258695	0.549702741011848	0.766979071788695	0.572361867231083	0.594088353159685	0.389556606337874	0.429582415318687	0.48290446173901	0.479976543063659	0.4906793748115	0.475719965495014	0.758832927482893	0.465875834874068	0.597711758943363	0.415037559346794	0.493943536631707	0.385472173475358	0.589708184719412	0.485009290725876	0.346883188794976	0.529702191315655	0.525949670872189	0.353092853067552
Sex myoblasts.c	0.353532103911071	0.704857316241374	0.511307588708324	0.47210848236206	0.378774164898623	0.39797231079206	0.317441471898958	0.456415923244338	0.408125358577166	0.358926248104463	0.449658434734063	0.757528255321499	0.566203671236894	0.322394345634815	0.500114518020283	0.418346774193548	0.426387312790002	0.43545971380932	0.46206266368975	0.441280241935484	0.346312033312831	0.489639804987214	0.387668010752688	0.422402994215658	0.374540499018363	0.436320544181999	0.410698669524976	0.418447570431742	0.363655882936894	0.0854048774990617	0.344025195446262	0.378688026461905	0.141410236767483	0.350341875273683	0.0347470238095238	0.320429558094128	0.147193158244717	0.313331463739995	0.0254607031692134	0.183194870599664	0.0988750859002345	0.148916899102595	0.308059463174064	0.142035406055461	0.130468543877644	0.220463692851105	0.0896147817155841	0.0274738300326834	0.103423420895076	0.34188743569685	0.197342156941629	0.0300634406945998	0.325764136917437	0.202551094586241	0.154511218692807	0.514473967843376	0.323189276480107	0.143650181846932	0.183023403671245	0.196004042212797	0.512582903589707	0.498555162492232	0.277702903071756	0.446183882920825	0.565385146157874	0.134397240964969	0.152213450614656	0.122253816697099	0.545226880393049	0.562929898576822	0.372339187874213	0.178873464235994	0.56405658680666	0.478725776735258	0.366924357727121	0.712788486695105	0.635495071684588	0.620970808291426	0.584232801664179	0.573676799645662	0.667342453826393	0.621580164133337	0.565665162570405	0.551612547133652	0.715673455504545	0.515570792757152	0.549205541557319	0.210184138885604	0.22362075558469	0.349436669829222	0.269134897360704	0.443965623537005	0.175740856610225	0.116632788397774	0.437038875592008	0.621028494112597	0.238265332346471	0.263103949427811	0.235011369051319	0.486930740037951	0.197372114168248	0.270416476465815	0.147193586427267	0.338011059323766	0.219221570237046
