Chondrocytes A.lz	Chondrocytes B.lz	Chondrocytes C.lz	Chondrocytes D.lz	Cone cells.lz	Corneal cells.lz	Endothelial cells.lz	Epidermal cells A.lz	Epidermal cells B.lz	Epidermal cells C.lz	Epidermal cells D.lz	Epidermal precursors.lz	Epithelial cells (Fin).lz	Epithelial cells (Mucosa).lz	Epithelial cells (other).lz	Epithelial cells (Otic vesicle).lz	Erythrocytes A.lz	Erythrocytes B.lz	Fibroblasts A.lz	Fibroblasts B (Fin).lz	Fibroblasts C.lz	Fibroblasts D.lz	Glial cells (Peripheral).lz	Hepatocytes A.lz	Hepatocytes B.lz	Hepatocytes C.lz	Inner ear cells.lz	Intestinal cells A.lz	Intestinal cells B (Exocrine).lz	Keratinocytes A.lz	Keratinocytes B.lz	Kidney cells.lz	Lens cells A.lz	Lens cells B.lz	Lymphocytes A.lz	Lymphocytes B.lz	Macrophages.lz	Muscle cells (Pectoral fin).lz	Nephric duct cells.lz	Neuromast cells.lz	Neuronal precursors A.lz	Neuronal precursors B.lz	Neurons A (Brain).lz	Neurons B (Proliferating).lz	Neurons C (Spinal cord).lz	Neurons D (Brain).lz	Neutrophils.lz	Olfactory receptor cells.lz	Oligodendrocytes.lz	Osteoblasts.lz	Pancreas exocrine cells.lz	Pigment cells (Iridophores).lz	Pigment cells (Melanocytes).lz	Pigment cells (Xantophores).lz	Radial glia A.lz	Radial glia B.lz	Retinal cells A.lz	Retinal cells B.lz	Retinal pigment epithelial cells.lz	Rod cells.lz	Satellite cells.lz	Skeletal muscle cells A.lz	Skeletal muscle cells B.lz	Skeletal muscle cells C.lz	Skeletal muscle cells D.lz	Skeletal muscle cells E (slow).lz	Smooth muscle B.lz	Smooth muscle cells A (Vasculature).lz	Undifferentiated mesodermal cells.lz	Ciona10	Ciona11	Ciona12	Ciona13	Ciona14	Ciona15	Ciona16	Ciona17	Ciona18	Ciona19	Ciona1	Ciona20	Ciona21	Ciona22	Ciona23	Ciona24	Ciona25	Ciona26	Ciona27	Ciona28	Ciona29	Ciona2	Ciona30	Ciona31	Ciona32	Ciona33	Ciona34	Ciona35	Ciona36	Ciona3	Ciona4	Ciona5	Ciona6	Ciona7	Ciona8	Ciona9
Ciona1	0.224408045288653	0.495541668914954	0.316227727154082	0.311606993344785	0.678353665354347	0.193029668398591	0.483674955685147	0.866467891438261	0.806596596444211	0.81061293902579	0.898951710975378	0.674242866238814	0.356137808347264	0.693534296006898	0.63165188595803	0.201097813419346	0.339247924393869	0.789920173383724	0.197510281972399	0.371210317838624	0.191022484843768	0.426506880244556	0.681188594579645	0.812239760042442	0.798175270888812	0.799278410053846	0.72418161075878	0.625004913479359	0.678591322977597	0.412899432856151	0.558129579232025	0.684210375356054	0.750889191052701	0.630613793617315	0.358989557662018	0.578154251878786	0.785220085642414	0.213723612145618	0.279738814365476	0.75189242582549	0.12359971532772	0.211628749038116	0.489772910672632	0.138923460378047	0.770946490350832	0.611960085084438	0.75672676844492	0.650111677962824	0.697699587083523	0.415376874813011	0.689285117203549	0.577664907062966	0.847546190069771	0.695943775142089	0.643610019230006	0.368253456891465	0.69959308912768	0.714707389544707	0.86281218352623	0.39465609291635	0.187236744961782	0.454113477113302	0.724603198581153	0.651786820793436	0.712894797819718	0.647266877574087	0.618209430672463	0.525448257651668	0.242817260769094	0.756802905614246	0.811036384373027	0.783623903215482	0.777059493669125	0.663521008610969	0.246327208746554	0.752069765980652	0.683436513316594	0.797046546598553	0.772490418295041	0.825667052705679	0.678719911274873	0.819952873545879	0.772130827232861	0.701524461236292	0.684920466945161	0.4861855945456	0.17316222422554	0.330704720120309	0.536263073355556	0.703423755154228	0.782049801425495	0.575754379867896	0.709705594936698	0.167393741450075	0.125582867656119	0.147291842427867	0.123055694071926	0.16543423712153	0.741011018199385	0.645837025220107	0.180474763764985	0.708558790343099	0.682089707604549	0.780819040526135	0.762986620303777
Ciona20	0.489371114521539	0.204506252756099	0.698392874490036	0.61281089511817	0.217632569420907	0.575169445900943	0.30394332434185	0.727526585492317	0.796327276266839	0.645112831500201	0.694199158084773	0.799262053500515	0.583889382742815	0.389405206752617	0.325335648458	0.244550390183711	0.686859035065655	0.479503532183786	0.518332745106386	0.629997594427017	0.691129631358307	0.213465103974995	0.185130886370082	0.749127758962848	0.937868337766454	0.902223250307636	0.401307949647818	0.811276017936839	0.590432836298886	0.858135488593718	0.912029757552207	0.648443371179253	0.351391410934462	0.755526216202188	0.781049599518529	0.640173561580965	0.748877301368055	0.68735888030963	0.395218489654305	0.572043175517885	0.567658257961308	0.200236320976904	0.229107807699712	0.642992506796707	0.205867864963358	0.187961013273336	0.413780926516418	0.152343598972877	0.244362093788479	0.401298690036408	0.799382994844613	0.504637306064287	0.463499496988835	0.654704179943333	0.462215391675588	0.201741841352624	0.200671724887324	0.122852613325803	0.311889106674638	0.361538028698338	0.774356978574896	0.498406892648411	0.884927068911486	0.679436146940633	0.951409546180523	0.592591594260246	0.142609967328765	0.15846702261998	0.268983129200665	0.102384881897764	0.111032392721598	0.10853586011469	0.128419321266993	0.110337751272307	0.24569473298366	0.105753643890887	0.693410723635871	0.239947322753408	0.329082737211117	0.678719911274873	0.854650618939229	0.413755482926192	0.168305109811094	0.431713475375176	0.604565383929256	0.619731058453255	0.613036783138302	0.841834082061333	0.836530150061152	0.130379035674107	0.774091093683076	0.175296289054981	0.0912043824856036	0.65623418562051	0.605287534982875	0.535211398044932	0.550640936626317	0.543099740874882	0.822310880487785	0.574300194569436	0.480116547975792	0.243606576712267	0.485156247026889	0.159951414516615	0.10727716289372
Ciona21	0.224112219728799	0.571331997056639	0.569100317487574	0.324274415598457	0.685059721367855	0.144037784053065	0.585527863134165	0.956225414897078	0.960849612505954	0.967972482946576	0.960748965352603	0.869279209677678	0.364040312864658	0.952935395974275	0.942326860817864	0.358576099603659	0.22952490655819	0.692290833642186	0.186944768849042	0.344861871377911	0.145096748837952	0.5818581024319	0.758568333931819	0.836328641285956	0.908290192507276	0.913867156251889	0.910160567701761	0.924827419150159	0.949959504306839	0.320007701379438	0.388907709052893	0.854305108468685	0.625314730434292	0.321156581365748	0.298693683581264	0.826304552791942	0.925864479684228	0.095908828724106	0.314128304186306	0.916825463759033	0.0400784974308084	0.260638934300834	0.494845264055824	0.0430713983655169	0.822615501144638	0.645848716139681	0.959848672852517	0.881240595117806	0.892509120975128	0.743199574171122	0.677909334377946	0.531794171415517	0.887820126602513	0.624622526242581	0.67266999916456	0.339249986665466	0.658079874098207	0.759819850117329	0.920060278194727	0.345518922182705	0.0529255285197122	0.295342582961011	0.253530546005141	0.309115863740193	0.25884742247043	0.27682209295608	0.664979904876865	0.536752920813647	0.242395687477582	0.866283615873721	0.878045034741555	0.876783318138059	0.871366944562942	0.817409605910557	0.555476343747085	0.849179646540512	0.772785465578149	0.848751821680973	0.819193354913034	0.819952873545879	0.413755482926192	0.890964999839006	0.832510890260982	0.76806377368145	0.759535991337766	0.545299039322192	0.162371870669359	0.193976093530661	0.300888956128811	0.780532086371103	0.754907648419056	0.672007232772986	0.819066518399932	0.0774921784005222	0.0828100173030931	0.155482458098294	0.09779905343991	0.117556415273647	0.646820312969677	0.368742721014046	0.227930085999726	0.769375073938896	0.754380715160778	0.81547305534813	0.856931619763985
Ciona22	0.143938658945627	0.796314914315621	0.206207703837044	0.147187170053359	0.943467652071805	0.0778184627244694	0.357469695852743	0.491248887962587	0.251692941796628	0.377636748544118	0.564951828102026	0.372263517310754	0.253048270871408	0.726065982655583	0.803173955560704	0.653962384399502	0.16079379268299	0.78859914306843	0.136588760936662	0.222810207196188	0.0819682718568519	0.604471763766225	0.856412395868694	0.221702735138592	0.190443335673099	0.178875642329904	0.868627723421373	0.17813666160463	0.279340314083155	0.164983724412741	0.233359397375685	0.471961417310601	0.754043064956357	0.233148547450965	0.135570749472468	0.248934468811576	0.238036935840573	0.101031139920854	0.242479109988589	0.515306652728933	0.195068500365427	0.758881967242795	0.949252028784961	0.142073693364476	0.978307758085028	0.948229924132573	0.384515359437963	0.973638650944506	0.883117839934934	0.416830583871731	0.332934550007513	0.282421247539889	0.836824320110884	0.410148001269797	0.712464165949029	0.853382650877794	0.93446201662833	0.975222323858224	0.921332882321587	0.908599890077027	0.0695483954486329	0.280649574872976	0.510879120233423	0.505508278401081	0.472620397980303	0.608270374705596	0.639966401378139	0.589291173365354	0.332653460591965	0.871410494849311	0.938883853450804	0.896579362229464	0.910569750662496	0.803184697886811	0.683048824549707	0.910154605560137	0.408105387272674	0.947606468716961	0.930537488662319	0.772130827232861	0.168305109811094	0.832510890260982	0.956437670609645	0.727126392070008	0.552988944715226	0.340486420124349	0.248485399641773	0.0720613521014275	0.14342267884041	0.896580339218728	0.562632738106469	0.82587748079313	0.850087979088154	0.135729892427802	0.208657146773914	0.299779531002724	0.295432046849427	0.134731724297672	0.27532807051204	0.271638989990901	0.772927329864006	0.907215434484384	0.610215551188628	0.939154274117764	0.885963555872952
Ciona23	0.261550823740544	0.419388891615946	0.261733840454273	0.363508880045646	0.555931028393836	0.581914474752007	0.657433435245289	0.767910046007499	0.83534923905656	0.849636978012178	0.776310051870824	0.713399748646059	0.429717880086493	0.774549484232515	0.683143816609476	0.33653540182078	0.653002570409468	0.794714758672631	0.244605671577737	0.347405591317905	0.291710363529298	0.313293460852618	0.60908227865933	0.766590093391588	0.736394681754747	0.596491835524006	0.645626111607339	0.697977118864168	0.862348174502923	0.402219266625066	0.239499610637062	0.620495822798451	0.57162125881884	0.280115107204884	0.578077418490578	0.811763600419127	0.912926227284849	0.433108117289089	0.319800919004029	0.905828974399082	0.358863148335891	0.34674899937068	0.346825846860967	0.42067092698126	0.701153393209105	0.522157734329529	0.895652224934388	0.719837484860904	0.642515407744093	0.308175921831047	0.302261980297581	0.629507365792395	0.722553445613958	0.545059836383069	0.472323046622713	0.295650939694611	0.536226438962501	0.591479357403897	0.737658641111512	0.488453069739743	0.210458483420091	0.466539294643024	0.0920852305002841	0.0925488248609852	0.0886439648241421	0.141943140143101	0.569850379790452	0.535034624308454	0.220953816269934	0.729698739944713	0.776437963210769	0.753199615582967	0.74458340665379	0.70309442047704	0.35436220418534	0.737133080452134	0.567530228436542	0.765318053549201	0.719558423877463	0.701524461236292	0.431713475375176	0.76806377368145	0.727126392070008	0.685456406622178	0.616209576355082	0.519340462876438	0.258786580936708	0.343282663488758	0.372707171590175	0.70383146574635	0.596924068326775	0.495550957527733	0.715416337873543	0.209488987672947	0.21335851102779	0.239973251159752	0.2637261271045	0.212405486461014	0.515034555585124	0.458697768418632	0.396353700062864	0.655598875992749	0.602697726465535	0.555036558295124	0.736311281973532
Ciona24	0.342872747423419	0.319007277114345	0.481917422345534	0.481204732971512	0.365164436820958	0.542492102774795	0.596118672723139	0.819159616210933	0.870602124669419	0.854993209601149	0.800416141550599	0.877935806021981	0.598821054899351	0.744422500308404	0.662566253873951	0.300669820377266	0.652699544051582	0.715980792221173	0.373631406231023	0.47582891273957	0.494914719103062	0.308695503919602	0.405190349300217	0.685628944704478	0.877962644141761	0.834251483807712	0.684185375416303	0.867269139004391	0.823803528639824	0.65114167122268	0.638046035163339	0.758369546956124	0.333434227005622	0.495880008364719	0.706180418377971	0.773783550951778	0.928071403300429	0.558117802000845	0.356275512222852	0.888683209055031	0.403484916041919	0.274176207718072	0.23764053349932	0.492070386241439	0.481389260712362	0.27532453327456	0.866675033611418	0.649230599058803	0.58941286955434	0.431258745614116	0.458284516168411	0.688451863365273	0.663349547264213	0.644341731888692	0.479209515759757	0.256507602208056	0.354203121142301	0.369685610300231	0.581327678669308	0.385432425631021	0.479193206808156	0.43922798238595	0.42494696332913	0.315140344107142	0.513917761703205	0.373096557091841	0.330043385762083	0.317031264390033	0.223890337957029	0.546725839037528	0.635489737066956	0.551888335532141	0.602167543477638	0.43523321288732	0.149364032659161	0.506165454814871	0.532454088905477	0.68118371475143	0.677760124280762	0.684920466945161	0.604565383929256	0.759535991337766	0.552988944715226	0.616209576355082	0.593021379588544	0.40191406736403	0.312180494282534	0.568956049415908	0.5662767380353	0.507287378261837	0.588407269818059	0.236625767781371	0.48208964047859	0.335272969108283	0.300638198182507	0.260392040739445	0.277122857168416	0.248312195393112	0.605097901295213	0.298116817756874	0.318617793534296	0.470953996552024	0.458914895123035	0.323788278824106	0.5649031444629
Ciona25	0.550586721904145	0.294238605121126	0.646668017439421	0.639279738183207	0.355054999868657	0.738645332096043	0.656098348818509	0.555447099708495	0.691312873153371	0.603603744983759	0.548238685886087	0.72701275144887	0.615160554100323	0.389076082668697	0.229084980598889	0.366199157369964	0.737291282613323	0.410468479430494	0.583448227171433	0.563206884429306	0.667529899132993	0.383398956468234	0.169417109895527	0.424349410510053	0.614620932844527	0.558942520716458	0.439434465841247	0.658104767935992	0.644195518338581	0.75508354558333	0.615084391451118	0.487144769848151	0.251696497692295	0.450054639959861	0.800585994848766	0.670099004237178	0.810020957884422	0.741664175185701	0.51446931384315	0.689779639961916	0.70068463257964	0.314028032249587	0.253828294681508	0.774698439422893	0.315083394007347	0.258306275634608	0.634352254141036	0.461698011889944	0.222037826286395	0.436878884656073	0.375165135280496	0.668722093414636	0.49698798888723	0.549834701603995	0.387829427887663	0.295090062493785	0.207346591142863	0.253030443776076	0.302670906562641	0.552066739652796	0.703705080883513	0.442185017901572	0.482687390748504	0.401148625440898	0.483711424056921	0.310605024672029	0.329553523277884	0.308594311564814	0.362491446846531	0.210490944310948	0.254382062441023	0.197722879369988	0.21447076548007	0.20250611595937	0.236969867303017	0.227706896378039	0.423900538799724	0.547390856449374	0.606929304497746	0.4861855945456	0.619731058453255	0.545299039322192	0.340486420124349	0.519340462876438	0.40191406736403	0.506134884365046	0.506234859712358	0.697900669809598	0.626802732638178	0.522145786415959	0.483582427330908	0.288514178741428	0.308649949219272	0.579081232287083	0.545366926904793	0.515820087232473	0.546323677446162	0.413867853472656	0.587799957849392	0.342075695868095	0.552254247586056	0.288445146830807	0.400893095085978	0.14265957910499	0.206462937550826
Ciona26	0.767366248728919	0.402697798538604	0.743627038770332	0.76851016339498	0.26303104645772	0.814353785287263	0.613085052303816	0.355592722642157	0.465198774482301	0.288403666040135	0.29396596198368	0.463170387734656	0.673139006224176	0.299451696178186	0.269705011202649	0.640745720359032	0.706343869512607	0.276876616855329	0.800751399198729	0.68141800591861	0.806983157149784	0.582520597681254	0.278831646926554	0.254684576769681	0.393934293922315	0.315261838033276	0.435807601670825	0.457005185877058	0.317222978729537	0.748585773338187	0.621083874585109	0.295838647072713	0.300628488230222	0.492721311386775	0.733539741300088	0.556444225991199	0.432082798169144	0.823745684830764	0.699606251054076	0.330285152564375	0.809223561088677	0.429240637137029	0.383617339375505	0.826211361760999	0.27306527723651	0.254577153384427	0.260036001023738	0.323421676546647	0.176078452934116	0.560149556322276	0.383389187181717	0.472344394745023	0.219933831560389	0.373411404517828	0.450492121446601	0.393304028979235	0.232685761988457	0.185552445904203	0.115043163501859	0.538839814402012	0.86189550722116	0.661234176898096	0.517099028153109	0.539414275685869	0.507662485015722	0.485687849523539	0.463422540162906	0.549514207641881	0.654232693532973	0.182122228032466	0.225641986072437	0.200682932277137	0.227055226676006	0.255810098473042	0.416375502090592	0.236906267727926	0.369626364573792	0.386251115641467	0.345233892956634	0.17316222422554	0.613036783138302	0.162371870669359	0.248485399641773	0.258786580936708	0.312180494282534	0.506234859712358	0.679118384732867	0.72579105541356	0.640287496063435	0.567794837092216	0.343276861395845	0.45660473469068	0.343618722663754	0.697575464889292	0.688578135027224	0.654900926400733	0.689400268089458	0.561958069312856	0.548949066134556	0.434204113491799	0.612195793769068	0.256713814917972	0.301670882311366	0.274072905709958	0.225289774331963
Ciona27	0.64605328249855	0.176302819304237	0.719663100980344	0.779522228876805	0.166108042185509	0.858215345707933	0.49408020053834	0.548422833185144	0.700952950480474	0.573486870336736	0.478932545231841	0.754842532018901	0.729361328516229	0.286759989805464	0.210083201504121	0.418294100906224	0.90835502737578	0.48802614177911	0.681548752241008	0.709293980315553	0.893683178204275	0.271750070083739	0.0857610066102765	0.502254710555894	0.724810813366593	0.66283254997037	0.350620645482172	0.719320280097044	0.509888879607669	0.918642652565808	0.842992775603631	0.477135787572252	0.231388215987779	0.693013171099742	0.96388019103387	0.808061464860888	0.739551904159626	0.962432597109074	0.546199734049401	0.548478457628504	0.89189684215665	0.417421109340154	0.339103311135779	0.941355915327859	0.141657994421771	0.217365875347849	0.453532574918302	0.195365279216042	0.136001669493744	0.38386061610468	0.507136578420961	0.643742181442837	0.276429253285614	0.593604607439612	0.249385430893632	0.33037114070764	0.16674894532399	0.119693664333108	0.101344037822921	0.497146041705035	0.948969630575409	0.589951288320046	0.689429216005117	0.560358663632383	0.776889426476279	0.501558538911611	0.177075718061791	0.193824435541519	0.438219643449789	0.0320448828729888	0.027932169070221	0.0346341621579732	0.0379549174953445	0.0746531890644986	0.36533390649824	0.0367567551147937	0.6359599936735	0.0894482495542337	0.188385357854884	0.330704720120309	0.841834082061333	0.193976093530661	0.0720613521014275	0.343282663488758	0.568956049415908	0.697900669809598	0.72579105541356	0.902191096423913	0.858328698105206	0.0989014306473119	0.591730490423685	0.149886127240081	0.0622215543834932	0.782214962915081	0.760754992648719	0.699743539255569	0.749728053341901	0.666365956564451	0.787703513710817	0.602808743169622	0.738548655305871	0.121011070601163	0.438763914509017	0.028209360353356	0.0424656543420038
Ciona28	0.549827846797167	0.25404891087177	0.739457821254458	0.680081120984116	0.199141513870135	0.677042612626122	0.410072888467171	0.671448171010523	0.771967524358583	0.644045984333367	0.642911763112079	0.804850996102633	0.664271130002517	0.373281358977763	0.318532887477995	0.328166492702641	0.796857170842546	0.484335906230735	0.584707476377825	0.684206858974754	0.759463198728505	0.235820390496963	0.16732218821551	0.619220514743861	0.844361252540997	0.821470491164707	0.427029091387763	0.766258268234305	0.561369622959865	0.898732292255015	0.914240763377707	0.621126345320943	0.281438683862794	0.738938423907774	0.88923226251224	0.707001719982203	0.753421551434867	0.799076424481138	0.454595278057395	0.600140373276719	0.703628145362618	0.279809827691433	0.323029664154052	0.763306567643355	0.200735534337191	0.218728940567164	0.477522414663738	0.173425439510675	0.259387977483961	0.451332117476773	0.683980927649541	0.568232711514697	0.375907461801471	0.65027197391439	0.389287751621332	0.266596977438436	0.209648653004028	0.143015339713889	0.225219180037378	0.433523464501762	0.867918821389968	0.51268126506238	0.838550059724938	0.684137340979391	0.922130968559678	0.595697957057443	0.161997825842696	0.169378864021289	0.33427646497859	0.0655192106478013	0.069613184646039	0.0604868621782356	0.0764966158911565	0.0771147797315108	0.255694137426045	0.0681526622528329	0.658063485978266	0.192255758783259	0.300752125609891	0.536263073355556	0.836530150061152	0.300888956128811	0.14342267884041	0.372707171590175	0.5662767380353	0.626802732638178	0.640287496063435	0.858328698105206	0.836333996166317	0.119915014555859	0.703301338023019	0.164337293627746	0.079892652922636	0.696977624522108	0.661073849773797	0.58993793201757	0.627337104302356	0.572193364615925	0.80091026923418	0.550172138135907	0.573612796407389	0.218360202475508	0.434105899037209	0.0795929179860697	0.06957411846849
Ciona29	0.311386270345306	0.752906302245951	0.328854180423949	0.228840791487924	0.884731225540525	0.20707777346359	0.589634061015171	0.312500816330791	0.298806205652709	0.329768777105412	0.377344801969624	0.271180861104475	0.243307695833499	0.637594483151427	0.640699048100787	0.571079435482972	0.159727361721261	0.403254204520906	0.261685356934096	0.205908343129597	0.16145857673246	0.732149148641051	0.867547781766935	0.217512398175091	0.10359899638379	0.0782049930271844	0.843541374102388	0.229520006583631	0.391006778044864	0.116148933525446	0.0626880718446546	0.329558220821518	0.563028471110695	0.180314160452098	0.108767331843651	0.215649061505231	0.275863895903443	0.142970786475121	0.471089114419481	0.31996777653764	0.220849068392059	0.706460122334928	0.872872180046524	0.198946333550303	0.956055431568898	0.89690836086681	0.408779968831862	0.955504903326309	0.838709094940237	0.55193782214838	0.258743046837866	0.469417644017135	0.659343654592301	0.307940806482567	0.763419897573967	0.811612122976245	0.890352195627072	0.937058211903765	0.815151654230365	0.810040976731527	0.0963327583419267	0.344746039103827	0.143762102016258	0.231787691579557	0.0468945631504523	0.412024405238023	0.810053931531318	0.729501092432497	0.482806904717916	0.845409351113107	0.8858202963604	0.864478548530004	0.861547322386874	0.807188428537967	0.716178972733371	0.857593826663826	0.420485723847761	0.889894652973222	0.862574943704298	0.703423755154228	0.130379035674107	0.780532086371103	0.896580339218728	0.70383146574635	0.507287378261837	0.522145786415959	0.567794837092216	0.0989014306473119	0.119915014555859	0.84588011952293	0.521198026943547	0.793472166481814	0.827336679006061	0.277895270258184	0.420915926762145	0.62525694029981	0.490763956384676	0.407245899154325	0.191784496344535	0.557393256780777	0.6424020374881	0.830104360094085	0.614317902239854	0.912080503387061	0.853268328168877
Ciona2	0.333219752101876	0.286094670866967	0.515804627939061	0.473849694738417	0.446242647252572	0.350096908714607	0.311331836637245	0.756501731412472	0.764311652066211	0.684877392624087	0.778675230826329	0.708464935952276	0.440906642011909	0.501756073164896	0.496634711897461	0.200712906090819	0.520745502377325	0.651179439917235	0.353866883075915	0.506807726669134	0.456482655366175	0.277920578448058	0.433666805700163	0.83184728639713	0.869033462347968	0.852217696936011	0.582156998568763	0.722717847939469	0.613353234078131	0.626067330250335	0.754738384101361	0.693770376635376	0.574714134568997	0.763425624804628	0.550439875313165	0.541961600481539	0.697338521013464	0.431216642793946	0.355769029256309	0.648242141120588	0.266177937125354	0.18468683854413	0.24000731525745	0.32317334484805	0.465387548985086	0.327242114225918	0.475082015157682	0.340372732519927	0.480185808890838	0.370072345203976	0.840371547125757	0.544308160887351	0.657748454906799	0.634431850500908	0.571954711081638	0.255387931827337	0.403269293924921	0.370786008191908	0.660781504212628	0.365001344231988	0.484347433249203	0.470688566407936	0.885755605983278	0.725163436723265	0.902814944073782	0.649555486207612	0.351024511186871	0.305719746169475	0.216423395752688	0.511368759399125	0.637903956656758	0.609965666006093	0.605855070558182	0.391983570508911	0.158009014284582	0.526650592836206	0.652539056936411	0.703328763013507	0.702295962735733	0.782049801425495	0.774091093683076	0.754907648419056	0.562632738106469	0.596924068326775	0.588407269818059	0.483582427330908	0.343276861395845	0.591730490423685	0.703301338023019	0.521198026943547	0.789516957862282	0.350306071196303	0.419702156743834	0.352690005563797	0.284382186433576	0.261618317826463	0.234509500790747	0.280586691857096	0.760115953678571	0.545483624073283	0.208721854727204	0.549982621257862	0.552846102469765	0.530816216824659	0.580200138485729
Ciona30	0.497101564006152	0.7577488951145	0.43662804780137	0.536757277419374	0.793891567109403	0.240541854904053	0.500917704888352	0.705350081576025	0.61746007043889	0.576316291893099	0.825515145000172	0.571614169730222	0.513799393037751	0.705951146947712	0.583374422094042	0.579274211653585	0.268708810468228	0.661268101102993	0.472487696838154	0.333670623011194	0.288040220145118	0.751663299616987	0.785309882457345	0.366075762924577	0.41950355269074	0.419847691873997	0.878734598718011	0.468324184944341	0.662809708575284	0.459993886780668	0.666492306606046	0.578892098411757	0.543190976620024	0.208883342421714	0.255085697399053	0.401467988545316	0.482189737137712	0.19936933037554	0.666516429807887	0.584033449484707	0.196806004116441	0.477461821322249	0.435646142714848	0.185413739818646	0.684020324758446	0.468401863970757	0.414194520377734	0.851613424239621	0.756844349408291	0.511594168951711	0.23174815754126	0.42697613831213	0.873530283300832	0.657328605763455	0.848391766722432	0.565350745348853	0.614759328557263	0.636492529564398	0.806111141713948	0.610694184950514	0.243979321404623	0.335041711958426	0.439037431198597	0.508330084528577	0.372078697699056	0.303330565038843	0.709917400666879	0.659478159444134	0.596965737840946	0.803682012995936	0.832490192647661	0.824715295441101	0.803311219080102	0.747862438011928	0.617835758977773	0.796665211490256	0.1508182018689	0.808288004987162	0.765949972284363	0.575754379867896	0.175296289054981	0.672007232772986	0.82587748079313	0.495550957527733	0.236625767781371	0.288514178741428	0.45660473469068	0.149886127240081	0.164337293627746	0.793472166481814	0.350306071196303	0.838767395626243	0.797203854155937	0.454059739032595	0.47675006059216	0.600729084578133	0.511129913969478	0.627656793542001	0.178078004057963	0.469974127030357	0.656729632839844	0.74035068937525	0.4574042539481	0.851142195080953	0.815646605350197
Ciona31	0.486339101593734	0.848247045558936	0.417360141362225	0.385476328352957	0.800937341381568	0.207743913042508	0.699742122694805	0.633208108797346	0.55666666771495	0.655554317058274	0.752764518087143	0.292325050072868	0.509618287124565	0.799267934382766	0.810878926518804	0.701635483827758	0.176050506426023	0.524483549616026	0.446111073447105	0.354144112287969	0.242109707039367	0.868084644550378	0.93449135695514	0.505089156277732	0.361927669270166	0.390495177985638	0.628728430830357	0.43847725039023	0.817589236930299	0.295420824675253	0.296622279917049	0.410740956218151	0.678115183740306	0.25764307475276	0.104775596713557	0.250942763615489	0.397016175293427	0.127562010647896	0.712833128865575	0.507539888766059	0.0942873071056555	0.521571760015845	0.334078825996387	0.0972752280343393	0.768039461526209	0.553284819697081	0.62892301245333	0.81443203869386	0.873075916712974	0.868276949661075	0.341149808176583	0.603228463616505	0.80053922691045	0.653846707366375	0.750276970937878	0.608880581307838	0.668432960299783	0.756393511522833	0.878309062027119	0.343640544674843	0.132864347404029	0.463415620558386	0.25752911373068	0.412260856230197	0.150275740003462	0.372414723269333	0.908616003476372	0.899192247536383	0.628900735855414	0.871304043405948	0.885061257278033	0.883760539335219	0.869454865357074	0.831524900090534	0.728990343985284	0.857284890262903	0.336969031880813	0.849221710371617	0.784518657150348	0.709705594936698	0.0912043824856036	0.819066518399932	0.850087979088154	0.715416337873543	0.48208964047859	0.308649949219272	0.343618722663754	0.0622215543834932	0.079892652922636	0.827336679006061	0.419702156743834	0.797203854155937	0.866922109115864	0.306959088787653	0.335665206080756	0.60715019668145	0.396404705753532	0.488749540103325	0.113478107853383	0.499282873371794	0.445761319675529	0.785996179700613	0.650942138264433	0.929688834226807	0.875983454546956
Ciona32	0.713015115565334	0.337228030886933	0.695655098437895	0.829881734848882	0.343385597891349	0.803069269490043	0.494184834207212	0.368217483415685	0.492291027487642	0.378999141788645	0.281991934431985	0.563560865876811	0.802607103498808	0.324068593085953	0.217953695549718	0.634611139864941	0.819870011413454	0.446642662871209	0.755981314984346	0.623003143932359	0.838183239808028	0.427744542092906	0.215362198901895	0.589016521651199	0.707148799486139	0.658603756059812	0.299619402300797	0.809937656831428	0.770397882176784	0.836600277409103	0.763282333450057	0.645125002232673	0.337088140170431	0.508979273970016	0.85475377118132	0.673629833845758	0.577448546915697	0.86019818727619	0.662361714593867	0.378055185338334	0.821944289630421	0.589194286581504	0.194590876919714	0.871899241161404	0.0860438109307612	0.149943642540258	0.367192521452507	0.242773673182366	0.138568845243172	0.340335219640877	0.465232022436441	0.629615673064583	0.273350880561134	0.609827494084477	0.456383361306551	0.533322428437415	0.163646052100129	0.178521394523969	0.289064739393987	0.614706052719499	0.8726376613762	0.659990509498623	0.457837488314558	0.418119756211657	0.45674610279024	0.426928774589528	0.228944230580604	0.381056884848487	0.531722703383029	0.152982132042519	0.149948108483368	0.172542767326041	0.166381783295685	0.196159516092539	0.496869530542572	0.174457443405205	0.370175656956812	0.148429680222092	0.148368360619404	0.167393741450075	0.65623418562051	0.0774921784005222	0.135729892427802	0.209488987672947	0.335272969108283	0.579081232287083	0.697575464889292	0.782214962915081	0.696977624522108	0.277895270258184	0.352690005563797	0.454059739032595	0.306959088787653	0.831253337072652	0.791655040109733	0.78523150820046	0.795939435364273	0.709311301536971	0.585710484572019	0.597634294782648	0.698052603349452	0.151040796755671	0.305320117551759	0.108786625563474	0.209310833470218
